residual_SARIMA
0.09472825831766762
-0.1859038385952374
1.041638771149593
2.790195972888581
4.147006056988548
5.074723969755235
5.375251425956862
3.965507853771345
2.144875360020694
1.533869130707691
2.1093040932085536
3.5831774302018227
2.5037248851350515
1.7360539308458538
2.1542709927370645
0.8532632939114109
-0.4941761917523859
0.6103138275390432
1.3414402312234994
0.09110933919615682
0.2545724929669646
-0.055576213733232294
-0.6092676367526497
-0.24907598300617906
-0.051306999927282604
0.922525226748645
1.5661903517285225
2.1937670301744863
2.7682737234339125
2.658792062128402
0.8221595743193202
0.738877491337874
1.5313720510949427
1.1834607762805476
0.7357168875008995
1.4467456269360515
0.3619494443817395
-1.0602092302872386
-1.9815801810336016
-0.11073676083124795
1.4468710084847576
2.5816278613760453
4.565878201641867
4.9754172214243475
5.111007816609105
5.350886060202743
6.537108882813746
5.018573152468553
4.853162780869194
4.591241774840416
3.3459239631538154
1.775799770264495
1.53310111435405
1.4742734168437313
0.4495504501913814
-0.46178007038626134
-0.9903133305717624
0.06331760910490924
0.5092981173709807
1.4870225119358302
1.430394433575823
2.423038087067111
1.165831683359606
0.3343299105364492
-1.146936264019601
-1.3079062309462435
0.12965355420397096
1.7358704774412157
1.5269690357250205
-0.11267247843600892
-1.469855472298466
-1.7061115948722758
-1.6929215238539825
-0.18386778754203448
2.0299878759882404
3.674650047965679
2.856950424528831
1.6146962048058642
-0.6108180718945793
-0.5696733116794359
-0.5677118034683781
-1.6102853568777036
-1.3095207590189606
-1.098831498153471
-0.6166644950760221
-1.601239419015302
-2.1130490179954844
-3.1338258824495124
-1.4776132469467456
-1.37409081462501
-0.6155606461923435
-0.9448393846523073
-0.10304613825464326
-0.31944389636562054
-0.9144851634981439
-0.14950392010110924
-0.16239254642812195
0.4014197557148762
-0.40548667540984695
-0.4600467599506892
-0.7449596629020867
-0.5139180444942664
-1.1905711256828537
-0.030997165857004738
0.7532459180252822
0.49394540370415285
1.64129432491774
0.8192403586458568
-0.6803382177754482
-0.63759734271739
-1.1896849363090087
-1.5909348848779485
-0.09564985154005967
0.6325499044782612
-0.3952394142739113
-0.48875504989362284
0.06187419576906894
-1.1683814438399782
-2.027528432882031
-2.172745329349871
