residual_ARIMA
0.32442910847935913
0.254674876161344
1.4310268870115248
2.81385780537928
4.232691619429113
4.683952735431726
4.042864426928297
2.43574483175402
0.4300735312291657
-0.5561389316149778
-0.16356699555161391
1.8354424338192228
1.8319417906337883
1.2350982107726853
1.433569521603177
1.033707089086116
0.6324635168144592
1.2331360921320602
2.2327388487232227
1.6328759011622793
1.2325068452058954
0.2326479534557464
-0.36747454988238104
0.23258260214288207
0.03247892538013453
1.0325118305856869
1.6324691560302576
2.0324893816375678
2.4324594268117146
2.4324673460706947
1.0324566756252374
0.632460531527606
1.6324515902436012
1.6324537228495828
1.432450808067557
1.63245111670137
0.4324490252901878
-1.1675488511104621
-2.167551044754145
-0.5675493302728949
1.2324501938352572
3.0324486450827575
4.8324503704986785
5.032450277177402
5.432450651622073
5.232448027545097
6.032449060841948
4.832450230035411
4.63244750057466
4.232447894384139
3.0324480520569637
1.032449965644192
0.6324484219920627
0.6324484251682403
-0.36755063101002605
-1.1675508202051113
-1.9675510162858991
-0.9675510155041298
-0.9675510184492442
-0.7675512088177676
-0.9675510196919177
-0.1675498751017077
-1.7675516879662574
-2.7675507342104773
-3.7675507346951225
-2.9675514975966326
-1.3675506395555317
0.0324489789905531
0.63244840663981
-0.16754987673999366
-1.9675510212293634
-1.9675510212272602
-1.3675506398016797
-0.3675506398012498
1.2324497416442242
2.832449169439453
2.232449741630683
0.6324484064863132
-1.5675504491118595
-1.567550449112165
-1.7675516888928264
-2.9675514981581976
-2.5675504491186807
-1.9675510213234393
-1.7675516888966918
-2.567550449120194
-2.7675507352231676
-3.5675509259581055
-2.3675515935305036
-2.3675515935305516
-1.767551688898191
-2.1675517842656546
-1.5675504491217271
-1.567550449121745
-1.5675504491218053
-0.967551021326404
-1.1675508305915763
-0.3675506398567219
-1.5675504491218764
-1.9675510213264715
-1.9675510213264804
-1.7675516888985054
-2.5675504491218994
-1.3675506398567627
-0.9675510213264928
-1.3675506398567663
-0.16754987691731316
-0.9675510213264928
-2.3675515935310827
-2.567550449121903
-3.1675513074287878
-3.967551021326493
-3.1675513074287878
-2.567550449121903
-3.767550735224198
-4.16755083059163
-3.767550735224198
-4.567550925959061
-4.567550925959061
-4.567550925959061
